"CRUISE6", "CRUISE", "STRATUM", "TOW", "STATION", "STATUS_CODE", "ID", "SVSPP", "CATCHSEX", "INDID", "LENGTH", "INDWT", "SEX", "MATURITY", "AGE", "AGE_DATA_FLAG", "STOM_VOLUME", "STOM_WGT", "IND_FISH_COMMENTS"
"199103","9103","01400","001","0001","10","199103014000010001","032",,,28,,"2","T",4," ",,," "
"199103","9103","01400","001","0001","10","199103014000010001","032",,,26,,"2","T",3," ",,," "
"199103","9103","01400","001","0001","10","199103014000010001","032",,,32,,"2","T",5," ",,," "
"199103","9103","01400","001","0001","10","199103014000010001","032",,,28,,"2","T",4," ",,," "
"199103","9103","01400","001","0001","10","199103014000010001","032",,,31,,"2","D",5," ",,," "
"199103","9103","01400","001","0001","10","199103014000010001","032",,,33,,"2","R",6," ",,," "
"199103","9103","01400","001","0001","10","199103014000010001","032",,,27,,"1","T",4," ",,," "
"199103","9103","01400","001","0001","10","199103014000010001","032",,,33,,"2","D",5," ",,," "
"199103","9103","01400","001","0001","10","199103014000010001","032",,,23,,"2","T",3," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,20,,"0","I",2," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,16,,"0","I",2," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,31,,"2","R",5," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,29,,"2","T",4," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,33,,"2","T",6," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,21,,"1","I",2," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,19,,"0","I",2," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,10,,"0","I",1," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,26,,"2","T",4," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,24,,"2","T",3," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,27,,"1","T",4," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,22,,"2","T",3," ",,," "
"199103","9103","03750","001","0004","10","199103037500010004","032",,,24,,"2","I",3," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,23,,"2","T",3," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,29,,"2","T",5," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,27,,"1","T",4," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,23,,"2","I",3," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,19,,"1","I",2," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,28,,"2","T",5," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,24,,"1","T",3," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,32,,"2","R",5," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,26,,"0","X",3," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,27,,"2","T",4," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,24,,"0","X",3," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,23,,"1","I",3," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,18,,"0","I",2," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,34,,"2","D",6," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,32,,"1","D",5," ",,," "
"199103","9103","03720","002","0006","10","199103037200020006","032",,,31,,"2","T",6," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,26,,"2","T",4," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,30,,"2","T",6," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,23,,"1","T",3," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,32,,"2","T",4," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,28,,"1","T",4," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,24,,"2","T",3," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,33,,"1","D",8," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,26,,"1","T",4," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,28,,"2","T",4," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,25,,"2","T",4," ",,," "
"199103","9103","01270","001","0008","10","199103012700010008","032",,,22,,"2","I",3," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,30,,"2","T",5," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,30,,"2","T",5," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,32,,"2","T",6," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,21,,"0","I",2," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,23,,"1","I",3," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,25,,"0","X",3," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,29,,"1","T",4," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,27,,"2","I",4," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,23,,"2","I",3," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,19,,"0","I",2," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,26,,"1","T",3," ",,," "
"199103","9103","01270","002","0009","10","199103012700020009","032",,,30,,"1","T",5," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,26,,"2","T",4," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,30,,"2","T",5," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,32,,"2","T",5," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,27,,"2","I",5," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,19,,"0","I",2," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,20,,"0","I",2," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,23,,"1","I",3," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,25,,"2","I",3," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,21,,"2","I",2," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,32,,"2","T",6," ",,," "
"199103","9103","01380","001","0010","10","199103013800010010","032",,,28,,"2","T",5," ",,," "
"199103","9103","03740","002","0011","10","199103037400020011","032",,,16,,"0","I",2," ",,," "
"199103","9103","03740","002","0011","10","199103037400020011","032",,,16,,"0","I",2," ",,," "
"199103","9103","03740","002","0011","10","199103037400020011","032",,,15,,"0","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,16,,"0","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,18,,"2","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,16,,"2","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,17,,"0","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,24,,"1","T",3," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,27,,"1","T",4," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,26,,"1","T",4," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,14,,"0","I",1," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,15,,"0","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,16,,"0","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,28,,"1","T",4," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,31,,"2","T",5," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,16,,"0","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,17,,"0","I",2," ",,," "
"199103","9103","03760","001","0014","10","199103037600010014","032",,,16,,"1","I",2," ",,," "
"199103","9103","03780","001","0015","10","199103037800010015","032",,,22,,"0","I",3," ",,," "
"199103","9103","03780","001","0015","10","199103037800010015","032",,,22,,"0","I",2," ",,," "
"199103","9103","03780","001","0015","10","199103037800010015","032",,,28,,"2","T",4," ",,," "
"199103","9103","03780","001","0015","10","199103037800010015","032",,,23,,"0","X",3," ",,," "
"199103","9103","03780","001","0015","10","199103037800010015","032",,,24,,"2","I",3," ",,," "
"199103","9103","03780","001","0015","10","199103037800010015","032",,,26,,"1","I",4," ",,," "
"199103","9103","01380","002","0016","10","199103013800020016","032",,,25,,"2","T",3," ",,," "
"199103","9103","03800","001","0017","10","199103038000010017","032",,,19,,"0","I",2," ",,," "
"199103","9103","03800","001","0017","10","199103038000010017","032",,,20,,"0","X",2," ",,," "
"199103","9103","03800","001","0017","10","199103038000010017","032",,,22,,"0","I",2," ",,," "
"199103","9103","03800","001","0017","10","199103038000010017","032",,,27,,"1","T",4," ",,," "
"199103","9103","03800","001","0017","10","199103038000010017","032",,,17,,"0","I",2," ",,," "
"199103","9103","03800","001","0017","10","199103038000010017","121",,,23,,"0","X",1," ",,," "
"199103","9103","03800","001","0017","10","199103038000010017","121",,,23,,"2","I",1," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,29,,"2","T",5," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,32,,"2","T",5," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,31,,"2","T",6," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,23,,"1","I",3," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,20,,"0","I",2," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,29,,"2","T",4," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,24,,"1","T",3," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,33,,"2","T",5," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,28,,"2","T",5," ",,," "
"199103","9103","03810","001","0020","10","199103038100010020","032",,,31,,"1","T",5," ",,," "
"199103","9103","01380","003","0021","10","199103013800030021","032",,,34,,"1","T",6," ",,," "
"199103","9103","01380","003","0021","10","199103013800030021","032",,,27,,"2","D",4," ",,," "
"199103","9103","01380","003","0021","10","199103013800030021","032",,,19,,"2","I",2," ",,," "
"199103","9103","01380","003","0021","10","199103013800030021","032",,,20,,"1","I",2," ",,," "
"199103","9103","01380","003","0021","10","199103013800030021","032",,,24,,"2","T",3," ",,," "
"199103","9103","01380","003","0021","10","199103013800030021","032",,,18,,"0","I",2," ",,," "
"199103","9103","01380","003","0021","10","199103013800030021","032",,,27,,"1","T",4," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,20,,"1","I",2," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,17,,"0","I",1," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,11,,"0","I",1," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,17,,"0","I",2," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,15,,"0","I",1," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,13,,"0","I",1," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,12,,"2","I",1," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,19,,"1","T",2," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,8,,"0","I",1," ",,," "
"199103","9103","03820","001","0022","10","199103038200010022","032",,,14,,"0","I",1," ",,," "
"199103","9103","03820","002","0023","10","199103038200020023","121",,,21,,"2","I",0," ",,," "
"199103","9103","03820","002","0023","10","199103038200020023","121",,,22,,"2","I",0," ",,," "
"199103","9103","03820","002","0023","10","199103038200020023","121",,,23,,"2","I",1," ",,," "
"199103","9103","03820","002","0023","10","199103038200020023","121",,,22,,"2","I",0," ",,," "
"199103","9103","03820","002","0023","10","199103038200020023","121",,,24,,"1","I",1," ",,," "
"199103","9103","03820","002","0023","10","199103038200020023","121",,,21,,"2","I",0," ",,," "
"199103","9103","03820","002","0023","10","199103038200020023","121",,,22,,"0","I",1," ",,," "
"199103","9103","03820","002","0023","10","199103038200020023","121",,,23,,"1","I",1," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,28,,"1","D",4," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,24,,"1","T",3," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,30,,"1","T",5," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,30,,"2","T",5," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,26,,"2","T",4," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,33,,"2","T",6," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,29,,"1","D",5," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,21,,"1","I",2," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,33,,"2","T",6," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,32,,"1","D",5," ",,," "
"199103","9103","01390","002","0026","10","199103013900020026","032",,,28,,"2","T",5," ",,," "
"199103","9103","01380","004","0027","10","199103013800040027","032",,,28,,"1","D",4," ",,," "
"199103","9103","01380","004","0027","10","199103013800040027","032",,,21,,"0","X",2," ",,," "
"199103","9103","01380","004","0027","10","199103013800040027","032",,,29,,"1","D",4," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,19,,"2","I",2," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,23,,"2","T",3," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,28,,"2","T",4," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,27,,"2","T",4," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,32,,"2","T",5," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,31,,"1","T",5," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,30,,"2","R",5," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,31,,"2","T",5," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,19,,"1","I",2," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,28,,"2","T",4," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,28,,"2","T",4," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,22,,"2","I",3," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,18,,"0","I",2," ",,," "
"199103","9103","01390","003","0028","10","199103013900030028","032",,,24,,"2","T",4," ",,," "
"199103","9103","01380","005","0029","10","199103013800050029","032",,,27,,"2","T",4," ",,," "
"199103","9103","01380","005","0029","10","199103013800050029","032",,,27,,"1","T",4," ",,," "
"199103","9103","01380","005","0029","10","199103013800050029","032",,,26,,"1","I",4," ",,," "
"199103","9103","01380","005","0029","10","199103013800050029","032",,,27,,"2","T",4," ",,," "
"199103","9103","01380","005","0029","10","199103013800050029","032",,,23,,"0","X",3," ",,," "
"199103","9103","01380","005","0029","10","199103013800050029","032",,,25,,"2","I",3," ",,," "
"199103","9103","01380","005","0029","10","199103013800050029","032",,,29,,"2","T",4," ",,," "
"199103","9103","03870","001","0032","10","199103038700010032","032",,,21,,"1","I",2," ",,," "
"199103","9103","03870","001","0032","10","199103038700010032","032",,,23,,"2","I",3," ",,," "
"199103","9103","03870","001","0032","10","199103038700010032","032",,,23,,"0","X",2," ",,," "
"199103","9103","03870","001","0032","10","199103038700010032","032",,,25,,"2","T",3," ",,," "
"199103","9103","03870","001","0032","10","199103038700010032","032",,,26,,"1","D",3," ",,," "
"199103","9103","03860","001","0033","10","199103038600010033","135",,,70,,"2","T",6," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,24,,"1","T",3," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,32,,"2","D",6," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,23,,"2","I",3," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,25,,"2","T",3," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,31,,"2","D",5," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,19,,"0","X",2," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,27,,"1","D",4," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,19,,"0","I",2," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,20,,"0","I",2," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,29,,"1","D",4," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,26,,"1","T",4," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,21,,"1","I",3," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,33,,"2","R",6," ",,," "
"199103","9103","01390","005","0034","10","199103013900050034","032",,,30,,"1","D",5," ",,," "
"199103","9103","01390","007","0037","10","199103013900070037","032",,,27,,"1","T",4," ",,," "
"199103","9103","01390","007","0037","10","199103013900070037","032",,,24,,"1","I",3," ",,," "
"199103","9103","01390","007","0037","10","199103013900070037","032",,,26,,"1","D",3," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,25,,"1","T",4," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,23,,"1","I",3," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,24,,"2","I",3," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,25,,"1","T",3," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,26,,"2","T",4," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,24,,"1","I",4," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,27,,"2","T",4," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,26,,"2","R",4," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,28,,"1","D",4," ",,," "
"199103","9103","01390","008","0038","10","199103013900080038","032",,,25,,"2","T",3," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","032",,,17,,"0","I",2," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","032",,,22,,"0","I",2," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","032",,,20,,"0","I",2," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","032",,,19,,"0","I",3," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","032",,,20,,"0","I",3," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","121",,,25,,"0","I",1," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","121",,,23,,"0","I",1," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","121",,,22,,"1","I",1," ",,," "
"199103","9103","03870","002","0040","10","199103038700020040","121",,,24,,"2","I",1," ",,," "
"199103","9103","03890","001","0041","10","199103038900010041","032",,,20,,"2","I",3," ",,," "
"199103","9103","03890","001","0041","10","199103038900010041","032",,,19,,"0","I",2," ",,," "
"199103","9103","03890","001","0041","10","199103038900010041","032",,,21,,"0","X",2," ",,," "
"199103","9103","03890","001","0041","10","199103038900010041","032",,,23,,"1","T",3," ",,," "
"199103","9103","03890","001","0041","10","199103038900010041","032",,,25,,"1","D",4," ",,," "
"199103","9103","03890","001","0041","10","199103038900010041","032",,,20,,"0","X",2," ",,," "
"199103","9103","03890","001","0041","10","199103038900010041","032",,,20,,"0","X",3," ",,," "
"199103","9103","03890","002","0042","10","199103038900020042","121",,,31,,"0","X",2," ",,," "
"199103","9103","03900","002","0044","10","199103039000020044","032",,,27,,"2","R",4," ",,," "
"199103","9103","03900","002","0044","10","199103039000020044","032",,,29,,"2","R",4," ",,," "
"199103","9103","03900","002","0044","10","199103039000020044","032",,,28,,"1","D",4," ",,," "
"199103","9103","01390","010","0047","10","199103013900100047","032",,,22,,"1","I",3," ",,," "
"199103","9103","01390","010","0047","10","199103013900100047","032",,,25,,"1","T",3," ",,," "
"199103","9103","01390","010","0047","10","199103013900100047","032",,,24,,"2","T",3," ",,," "
"199103","9103","01390","010","0047","10","199103013900100047","032",,,22,,"0","X",3," ",,," "
"199103","9103","01390","010","0047","10","199103013900100047","032",,,26,,"1","D",4," ",,," "
"199103","9103","01390","010","0047","10","199103013900100047","032",,,22,,"2","I",3," ",,," "
"199103","9103","01390","010","0047","10","199103013900100047","032",,,28,,"2","I",4," ",,," "
"199103","9103","01390","010","0047","10","199103013900100047","032",,,27,,"1","D",4," ",,," "
"199103","9103","01380","007","0049","10","199103013800070049","032",,,29,,"1","D",4," ",,," "
"199103","9103","01380","007","0049","10","199103013800070049","032",,,27,,"1","D",4," ",,," "
"199103","9103","01380","007","0049","10","199103013800070049","032",,,30,,"2","D",5," ",,," "
"199103","9103","01380","007","0049","10","199103013800070049","032",,,27,,"2","D",4," ",,," "
"199103","9103","01380","007","0049","10","199103013800070049","032",,,27,,"2","T",3," ",,," "
"199103","9103","01380","007","0049","10","199103013800070049","032",,,24,,"1","I",3," ",,," "
"199103","9103","01380","010","0054","10","199103013800100054","032",,,30,,"2","R",4," ",,," "
"199103","9103","01380","010","0054","10","199103013800100054","032",,,22,,"2","I",3," ",,," "
"199103","9103","01380","010","0054","10","199103013800100054","032",,,20,,"1","I",2," ",,," "
"199103","9103","01380","010","0054","10","199103013800100054","032",,,30,,"2","T",5," ",,," "
"199103","9103","01380","010","0054","10","199103013800100054","032",,,28,,"2","T",4," ",,," "
"199103","9103","01380","010","0054","10","199103013800100054","032",,,24,,"2","T",3," ",,," "
"199103","9103","01380","010","0054","10","199103013800100054","032",,,26,,"2","T",4," ",,," "
"199103","9103","01380","010","0054","10","199103013800100054","032",,,22,,"1","I",3," ",,," "
"199103","9103","01390","013","0058","10","199103013900130058","121",,,24,,"2","I",1," ",,," "
"199103","9103","01390","013","0058","10","199103013900130058","121",,,23,,"0","I",1," ",,," "
"199103","9103","01390","013","0058","10","199103013900130058","121",,,23,,"2","I",1," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,23,,"1","T",3," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,29,,"2","T",4," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,31,,"1","D",5," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,20,,"0","I",2," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,25,,"1","T",3," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,20,,"2","I",2," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,29,,"1","T",4," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,31,,"1","T",5," ",,," "
"199103","9103","01400","007","0065","10","199103014000070065","032",,,25,,"0","X",3," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,20,,"0","I",2," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,35,,"2","T",5," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,31,,"1","T",5," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,21,,"1","I",2," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,27,,"1","T",4," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,18,,"0","I",2," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,24,,"2","T",3," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,30,,"2","T",5," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,19,,"0","I",2," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,25,,"0","X",3," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,26,,"2","T",4," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,28,,"0","X",4," ",,," "
"199103","9103","01270","004","0073","10","199103012700040073","032",,,33,,"2","T",5," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,22,,"2","I",2," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,31,,"2","D",5," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,21,,"0","X",2," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,26,,"1","T",3," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,30,,"1","T",5," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,26,,"1","T",3," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,30,,"1","D",5," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,24,,"1","I",3," ",,," "
"199103","9103","01400","011","0076","10","199103014000110076","032",,,25,,"2","T",3," ",,," "
"199103","9103","03640","002","0078","10","199103036400020078","135",,,75,,"1","T",8," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","015",,1,72,1.86,"1","X",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","028",,1,28,.22,"2","X",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","028",,2,22,.078,"2","X",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,1,24,,"1","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,2,26,,"1","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,3,25,,"2","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,4,27,,"1","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,5,28,,"2","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,6,22,,"1","T",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,7,23,,"1","T",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,8,20,,"1","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,9,30,,"2","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","032",,10,18,,"2","I",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,1,23,.09,"2","T",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,2,33,.237,"2","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,3,32,.241,"2","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,4,34,.256,"2","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,5,46,.82,"2","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,6,26,.112,"2","T",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,7,26,.11,"2","T",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,8,25,.095,"2","T",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,9,21,.048,"2","I",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,10,17,.031,"2","I",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,11,23,.06,"1","D",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,12,22,.056,"2","I",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,13,19,.04,"2","I",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,14,18,.03,"2","I",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,15,17,.029,"2","I",," ",,," "
"199204","9204","01400","001","0001","10","199204014000010001","072",,16,16,.017,"1","I",," ",,," "
